,ID,subtech_ID,Name,Description,tactics
2703,,0.1,Standard Encoding,The threat actors has used base64 encoding to hide command strings delivered from the C2.,Command and Control
2704,,0.1,Standard Encoding,The threat actors has used encoded ASCII text for initial C2 communications.,Command and Control
2705,,0.1,Standard Encoding,The threat actors's BCS-server tool uses base64 encoding and HTML tags for the communication traffic between the C2 server.	,Command and Control
2706,,0.1,Standard Encoding,The threat actors used Base64 to encode C2 traffic.,Command and Control
2707,,0.1,Standard Encoding,The threat actors has used tools to encode C2 communications including Base64 encoding.,Command and Control
2708,,0.1,Standard Encoding,A the threat actors malware sample encodes data with base64.,Command and Control
2709,,0.1,Standard Encoding,The threat actors has used ASCII encoding for C2 traffic.,Command and Control
2710,,0.1,Standard Encoding,Several the threat actors tools encode data with base64 when posting it to a C2 server.,Command and Control
2711,,0.1,Standard Encoding,The threat actors has used base64 to encode command and control traffic.,Command and Control
2712,,0.1,Standard Encoding,An the threat actors HTTP malware variant used Base64 to encode communications to the C2 server.,Command and Control
2713,,0.001,Standard Encoding,"Adversaries may encode data with a standard data encoding system to make the content of command and control traffic more difficult to detect. Command and control (C2) information can be encoded using a standard data encoding system that adheres to existing protocol specifications. Common data encoding schemes include ASCII, Unicode, hexadecimal, Base64, and MIME. Some data encoding systems may also result in data compression, such as gzip.",
2714,,0.002,Non-Standard Encoding,"Adversaries may encode data with a non-standard data encoding system to make the content of command and control traffic more difficult to detect. Command and control (C2) information can be encoded using a non-standard data encoding system that diverges from existing protocol specifications. Non-standard data encoding schemes may be based on or related to standard data encoding schemes, such as a modified Base64 encoding for the message body of an HTTP request.",
2715,T1486,,Data Encrypted for Impact,Adversaries may encrypt data on target systems or on large numbers of systems in a network to interrupt availability to system and network resources. They can attempt to render stored data inaccessible by encrypting files or data on local and remote drives and withholding access to a decryption key. This may be done in order to extract monetary compensation from a victim in exchange for decryption or a decryption key (ransomware) or to render data permanently inaccessible in cases where the key is not saved or transmitted.,
2716,,0.1,Data Encrypted for Impact,The malware has maliciously encrypted victim's database systems and demanded a cryptocurrency ransom be paid.,Impact
2717,,0.1,Data Encrypted for Impact,"The malware performs AES-CBC encryption on files under ~/Documents, ~/Downloads, and
~/Desktopwith a fixed key and renames files to give them a .encextension. Only files with sizes 
less than 500MB are encrypted.",Impact
2718,,0.1,Data Encrypted for Impact,The malware can encrypt data and leave a ransom note. ,Impact
2719,,0.1,Data Encrypted for Impact,The malware encrypts user files and demands that a ransom be paid in Bitcoin to decrypt those files.,Impact
2720,,0.1,Data Encrypted for Impact,"The malware encrypts a set of file extensions on a host, deletes the original files, and provides a ransom note with no contact information.",Impact
2721,,0.1,Data Encrypted for Impact,The malware encrypts the victims machine followed by asking the victim to pay a ransom. ,Impact
2722,,0.1,Data Encrypted for Impact,The malware has an operational mode for encrypting data instead of overwriting it.,Impact
2723,,0.1,Data Encrypted for Impact,"The malware can encrypt files on a targeted system, appending them with the suffix .seth.",Impact
2724,,0.1,Data Encrypted for Impact,The malware encrypts victim files using RSA-2048 encryption and demands a ransom be paid in Bitcoin to decrypt those files.,Impact
2725,,0.1,Data Encrypted for Impact,The malware has used a combination of symmetric (AES) and asymmetric (RSA) encryption to encrypt files. Files have been encrypted with their own AES key and given a file extension of .RYK. Encrypted directories have had a ransom note of RyukReadMe.txt written to the directory.,Impact
2726,,0.1,Data Encrypted for Impact,The malware uses a multi-threaded encryption process that can partially encrypt targeted files with the OpenSSL library and the AES256 algorithm.,Impact
2727,,0.1,Data Encrypted for Impact,The malware will search for an RSA encryption key and then perform its encryption process on the system files. ,Impact
2728,,0.1,Data Encrypted for Impact,The malware encrypts files on the local machine and mapped drives prior to displaying a note demanding a ransom.,Impact
2729,,0.1,Data Encrypted for Impact,The malware can encrypt files on victim systems and demands a ransom to decrypt the files.,Impact
2730,,0.1,Data Encrypted for Impact,The malware has used RSA and AES-CBC encryption algorithm to encrypt a list of targeted file extensions. ,Impact
2731,,0.1,Data Encrypted for Impact,"The malware can encrypt files on a compromised host with RC6, and encrypts the key with RSA-1024.",Impact
2732,,0.1,Data Encrypted for Impact,The malware has leveraged the CryptoPP C++ library to encrypt files on target systems using AES and appended filenames with `.enc`.,Impact
2733,,0.1,Data Encrypted for Impact,The malware can encrypt data on victim's machines using RSA and AES algorithms in order to extort a ransom payment for decryption.,Impact
2734,,0.1,Data Encrypted for Impact,The malware encrypts user files and disk structures like the MBR with 2048-bit RSA.,Impact
2735,,0.1,Data Encrypted for Impact,The malware can encrypt files on infected machines to extort victims.	,Impact
2736,,0.1,Data Encrypted for Impact,"The malware has used the open-source library, Mbed Crypto, and generated AES keys to carry out the file encryption process.",Impact
2737,,0.1,Data Encrypted for Impact,"The malware has disrupted systems by encrypting files on targeted machines, claiming to decrypt files if a ransom payment is made. the malware has used the ChaCha algorithm, based on Salsa20, and an RSA algorithm to encrypt files.",Impact
2738,,0.1,Data Encrypted for Impact,"The malware has encrypted files, including core Windows OS files, using RSA-OAEP MGF1 and then demanded Bitcoin be paid for the decryption key.",Impact
2739,,0.1,Data Encrypted for Impact,The malware has a ransomware component that encrypts files with an AES key that is also RSA-1028 encrypted.,Impact
2740,,0.1,Data Encrypted for Impact,The malware has encrypted files and demanded Bitcoin to decrypt those files. ,Impact
